250668_at	At5g07020
250669_at	At5g06870
250670_at	At5g06860
250671_at	At5g06950
250672_at	At5g06910
250673_at	At5g07070
250674_at	At5g07130
250675_at	At5g06260
250676_at	At5g06320
250677_at	At5g06520
250678_at	At5g06540
250679_at	At5g06550
250680_at	At5g06570
250681_at	At5g06590
250682_x_at	At5g06630
250683_x_at	At5g06640
250684_at	At5g06650
250685_at	At5g06670
250686_at	At5g06680
250687_at	At5g06660
250688_at	At5g06510
250689_at	At5g06610
250690_at	At5g06530
250691_at	At5g06580
250692_at	At5g06560
250693_at	At5g06600
250694_at	At5g06710
250695_at	At5g06740
250696_at	At5g06790
250697_at	At5g06800
250698_at	At5g06810
250699_at	At5g06820
250700_at	At5g06830
250701_at	At5g06840
250702_at	At5g06730
250703_at	At5g06360
250704_at	At5g06265
250705_at	At5g06340
250706_at	At5g05920
250707_at	At5g05950
250708_at	At5g06070
250709_at	At5g06080
250710_at	At5g06100
250711_at	At5g06110
250712_at	At5g06120
250713_at	At5g06130
250714_at	At5g06140
250715_at	At5g06160
250716_at	At5g06170
250717_at	At5g06200
250718_at	At5g06240
250719_at	At5g06250
250720_at	At5g06180
250721_at	At5g06210
250722_at	At5g06190
250723_at	At5g06300
250724_at	At5g06330
250725_at	At5g06400
250726_at	At5g06410
250727_at	At5g06430
250728_at	At5g06440
250729_at	At5g06460
250730_at	At5g06490
250731_at	At5g06500
250732_at	At5g06480
250733_at	At5g06290
250734_at	At5g06270
250735_at	At5g06280
250736_s_at	At5g06420
250737_at	At5g06370
250738_at	At5g05730
250739_at	At5g05740
250740_at	At5g05760
250741_at	At5g05790
250742_at	At5g05800
250743_at	At5g05820
250744_at	At5g05840
250745_at	At5g05850
250746_at	At5g05880
250747_at	At5g05900
250748_at	At5g05710
250749_at	At5g05780
250750_at	At5g05870
250751_at	At5g05890
250752_at	At5g05690
250753_at	At5g05860
250754_at	At5g05700
250755_at	At5g05750
250756_at	At5g05940
250757_at	At5g05980
250758_at	At5g06000
250759_at	At5g06020
250760_at	At5g06040
250761_at	At5g06050
250762_at	At5g05990
250763_at	At5g06060
250764_at	At5g05960
250765_at	At5g05930
250766_at	At5g05550
250767_at	At5g05660
250768_at	At5g05670
250769_at	At5g05680
250770_at	At5g05390
250771_at	At5g05400
250772_at	At5g05420
250773_at	At5g05430
250774_at	At5g05450
250775_at	At5g05460
250776_at	At5g05320
250777_at	At5g05440
250778_at	At5g05500
250779_at	At5g05470
250780_at	At5g05290
250781_at	At5g05410
250782_at	At5g05490
250783_at	At5g05260
250784_at	At5g05480
250785_at	At5g05510
250786_at	At5g05540
250787_at	At5g05560
250788_at	At5g05570
250789_at	At5g05630
250790_at	At5g05640
250791_at	At5g05610
250792_at	At5g05520
250793_at	At5g05600
250794_at	At5g05270
250795_at	At5g05280
250796_at	At5g05300
250797_at	At5g05310
250798_at	At5g05340
250799_at	At5g05350
250800_at	At5g05370
250801_at	At5g04960
250802_at	At5g04970
250803_at	At5g04980
250804_at	At5g05030
250805_at	At5g05050
250806_at	At5g05070
250807_at	At5g05130
250808_at	At5g05150
250809_at	At5g05140
250810_at	At5g05090
250811_at	At5g05110
250812_at	At5g04900
250813_at	At5g05000
250814_at	At5g05080
250815_s_at	At5g05060
250816_at	At5g05010
250817_at	At5g04940
250818_at	At5g04930
250819_at	At5g05100
250820_at	At5g05160
250821_at	At5g05190
250822_at	At5g05230
250823_at	At5g05180
250824_at	At5g05200
250825_at	At5g05210
250826_at	At5g05220
250827_at	At5g05170
250828_at	At5g05250
250829_at	At5g04720
250830_at	At5g04910
250831_at	At5g04920
250832_at	At5g04950
250833_at	At5g04540
250834_at	At5g04560
250835_at	At5g04570
250836_at	At5g04580
250837_at	At5g04620
250838_at	At5g04630
250839_at	At5g04640
250840_at	At5g04650
250841_at	At5g04610
250842_at	At5g04490
250843_at	At5g04430
250844_at	At5g04470
250845_at	At5g04600
250846_at	At5g04590
250847_at	At5g04480
250848_at	At5g04510
250849_at	At5g04410
250850_at	At5g04550
250851_at	At5g04420
250852_at	At5g04670
250853_s_at	At5g04680
250854_at	At5g04710
250855_at	At5g04730
250856_at	At5g04810
250857_at	At5g04790
250858_at	At5g04760
250859_at	At5g04660
250860_at	At5g04770
250861_at	At5g04740
250862_s_at	At5g04800
250863_at	At5g04750
250864_at	At5g03870
250865_at	At5g03900
250866_at	At5g03905
250867_at	At5g03880
250868_at	At5g03860
250869_at	At5g03840
250870_at	At5g03920
250871_at	At5g03930
250872_at	At5g03960
250873_at	At5g03980
250874_at	At5g04010
250875_at	At5g04020
250876_at	At5g04030
250877_at	At5g04040
250878_at	At5g04050
250879_at	At5g04060
250880_at	At5g04070
250881_at	At5g04080
250882_at	At5g04000
250883_at	At5g03970
250884_at	At5g03940
250885_at	At5g03910
250886_at	At5g04440
250887_at	At5g04450
250888_at	At5g04460
250889_at	At5g04500
250890_at	At5g04520
250891_at	At5g04530
250892_at	At5g03760
250893_at	At5g03800
250894_s_at	At5g03810
250895_at	At5g03850
250896_at	At5g03560
250897_at	At5g03430
250898_at	At5g03300
250899_at	At5g03340
250900_at	At5g03470
250901_at	At5g03530
250902_at	At5g03590
250903_at	At5g03600
250904_at	At5g03620
250905_at	At5g03640
250906_at	At5g03650
250907_at	At5g03670
250908_at	At5g03680
250909_at	At5g03700
250910_at	At5g03720
250911_at	At5g03730
250912_at	At5g03740
250913_at	At5g03770
250914_at	At5g03780
250915_at	At5g03790
250916_at	At5g03630
250917_at	At5g03690
250918_at	At5g03610
250919_at	At5g03660
250920_at	At5g03390
250921_at	At5g03460
250922_at	At5g03345
250923_at	At5g03455
250924_at	At5g03440
250925_at	At5g03370
250926_at	At5g03555
250927_at	At5g03270
250928_at	At5g03280
250929_at	At5g03290
250930_at	At5g03160
250931_at	At5g03200
250932_s_at	At5g03220
250933_at	At5g03170
250934_at	At5g03030
250935_at	At5g03240
250936_at	At5g03120
250937_at	At5g03230
250938_at	At5g03180
250939_at	At5g03040
250940_at	At5g03310
250941_at	At5g03320
250942_at	At5g03350
250943_at	At5g03360
250944_at	At5g03380
250945_at	At5g03400
250946_at	At5g03420
250947_at	At5g03450
250948_at	At5g03490
250949_at	At5g03510
250950_at	At5g03540
250951_at	At5g03550
250952_at	At5g03570
250953_at	At5g03410
250954_at	At5g03520
250955_at	At5g03190
250956_at	At5g03210
250957_at	At5g03250
250958_at	At5g03260
250959_at	At5g02920
250960_at	At5g02940
250961_at	At5g02980
250962_at	At5g02990
250963_at	At5g03000
250964_at	At5g03010
250965_at	At5g03020
250966_at	At5g02910
250967_at	At5g02790
250968_at	At5g02890
250969_at	At5g02740
250970_at	At5g02770
250971_at	At5g02810
250972_at	At5g02840
250973_at	At5g02870
250974_at	At5g02820
250975_at	At5g03050
250976_at	At5g03060
250977_at	At5g03070
250978_at	At5g03080
250979_at	At5g03090
250980_at	At5g03130
250981_at	At5g03140
250982_at	At5g03150
250983_at	At5g02780
250984_at	At5g02800
250985_at	At5g02830
250986_at	At5g02850
250987_at	At5g02860
250988_at	At5g02880
250989_at	At5g02900
250990_at	At5g02290
250991_at	At5g02380
250992_at	At5g02260
250993_at	At5g02280
250994_at	At5g02490
250995_at	At5g02500
250996_at	At5g02530
250997_at	At5g02570
250998_at	At5g02620
250999_at	At5g02630
251000_at	At5g02650
251001_at	At5g02670
251002_at	At5g02680
251003_at	At5g02690
251004_at	At5g02720
251005_at	At5g02590
251006_at	At5g02600
251007_at	At5g02610
251008_at	At5g02710
251009_at	At5g02640
251010_at	At5g02550
251011_at	At5g02560
251012_at	At5g02580
251013_at	At5g02540
251014_at	At5g02520
251015_at	At5g02480
251016_at	At5g02730
251017_at	At5g02760
251018_at	At5g02450
251019_at	At5g02420
251020_at	At5g02270
251021_at	At5g02140
251022_at	At5g02150
251023_at	At5g02170
251024_at	At5g02180
251025_at	At5g02190
251026_at	At5g02200
251027_at	At5g02210
251028_at	At5g02230
251029_at	At5g02050
251030_at	At5g02130
251031_at	At5g02120
251032_at	At5g02030
251033_at	At5g01960
251034_at	At5g02040
251035_at	At5g02220
251036_at	At5g02160
251037_at	At5g02100
251038_at	At5g02240
251039_at	At5g02020
251040_at	At5g02250
251041_at	At5g02300
251042_at	At5g02310
251043_s_at	At5g02330
251044_at	At5g02350
251045_s_at	At5g02360
251046_at	At5g02370
251047_at	At5g02390
251048_at	At5g02410
251049_at	At5g02430
251050_at	At5g02440
251051_at	At5g02460
251052_at	At5g02470
251053_at	At5g01490
251054_at	At5g01540
251055_at	At5g01710
251056_at	At5g01770
251057_at	At5g01780
251058_at	At5g01790
251059_at	At5g01810
251060_at	At5g01820
251061_at	At5g01830
251062_at	At5g01840
251063_at	At5g01850
251064_at	At5g01860
251065_at	At5g01870
251066_at	At5g01880
251067_at	At5g01910
251068_at	At5g01920
251069_at	At5g01930
251070_at	At5g01940
251071_at	At5g01950
251072_at	At5g01740
251073_at	At5g01750
251074_at	At5g01800
251075_at	At5g01890
251076_at	At5g01970
251077_at	At5g01980
251078_at	At5g01990
251079_at	At5g02000
251080_at	At5g02010
251081_at	At5g02070
251082_at	At5g01530
251083_at	At5g01590
251084_at	At5g01520
251085_at	At5g01440
251086_at	At5g01450
251087_at	At5g01460
251088_at	At5g01480
251089_at	At5g01390
251090_at	At5g01340
251091_at	At5g01410
251092_at	At5g01470
251093_at	At5g01360
251094_at	At5g01350
251095_at	At5g01510
251096_at	At5g01550
251097_at	At5g01560
251098_at	At5g01650
251099_at	At5g01660
251100_at	At5g01670
251101_at	At5g01680
251102_at	At5g01690
251103_at	At5g01700
251104_at	At5g01720
251105_at	At5g01730
251106_at	At5g01500
251107_at	At5g01610
251108_at	At5g01620
251109_at	At5g01600
251110_at	At5g01260
251111_at	At5g01310
251112_s_at	At5g01320
251113_at	At5g01370
251114_at	At5g01380
251115_at	At5g01400
251116_at	At3g63470
251117_at	At3g63390
251118_at	At3g63410
251119_at	At3g63510
251120_at	At3g63490
251121_at	At3g63420
251122_at	At5g01020
251123_at	At5g01030
251124_s_at	At5g01040
251125_at	At5g01060
251126_at	At5g01070
251127_at	At5g01080
251128_at	At5g01110
251129_at	At5g01150
251130_at	At5g01180
251131_at	At5g01190
251132_at	At5g01200
251133_at	At5g01240
251134_at	At5g01270
251135_at	At5g01280
251136_at	At5g01290
251137_at	At5g01300
251138_at	At5g01160
251139_at	At5g01230
251140_at	At5g01090
251141_at	At5g01075
251142_at	At5g01015
251143_at	At5g01220
251144_at	At5g01210
251145_at	At3g63500
251146_at	At3g63520
251147_at	At3g63480
251148_at	At3g63180
251149_at	At3g62940
251150_at	At3g63120
251151_at	At3g63170
251152_at	At3g63130
251153_at	At3g63000
251154_at	At3g63110
251155_at	At3g63160
251156_at	At3g63060
251157_at	At3g63140
251158_at	At3g63150
251159_at	At3g63230
251160_at	At3g63240
251161_at	At3g63290
251162_at	At3g63300
251163_at	At3g63310
251164_s_at	At3g63320
251165_at	At3g63330
251166_at	At3g63350
251167_at	At3g63360
251168_at	At3g63370
251169_at	At3g63210
251170_at	At3g63260
251171_at	At3g63220
251172_at	At3g63190
251173_at	At3g63270
251174_at	At3g63200
251175_at	At3g63250
251176_at	At3g63380
251177_at	At3g63400
251178_at	At3g63440
251179_at	At3g63460
251180_at	At3g62640
251181_at	At3g62820
251182_at	At3g62600
251183_at	At3g62630
251184_at	At3g62840
251185_at	At3g62870
251186_at	At3g62790
251187_at	At3g62770
251188_at	At3g62730
251189_at	At3g62650
251190_at	At3g62690
251191_at	At3g62590
251192_at	At3g62720
251193_at	At3g62910
251194_at	At3g62920
251195_at	At3g62930
251196_at	At3g62950
251197_at	At3g62960
251198_at	At3g62970
251199_at	At3g62980
251200_at	At3g63010
251201_at	At3g63020
251202_at	At3g63040
251203_at	At3g63070
251204_at	At3g63100
251205_at	At3g63080
251206_at	At3g63090
251207_at	At3g63050
251208_at	At3g62880
251209_at	At3g62890
251210_at	At3g62810
251211_s_at	At3g62470
251212_at	At3g62480
251213_at	At3g62490
251214_at	At3g62500
251215_at	At3g62510
251216_at	At3g62520
251217_at	At3g62560
251218_at	At3g62410
251219_at	At3g62390
251220_at	At3g62400
251221_at	At3g62550
251222_at	At3g62580
251223_at	At3g62610
251224_at	At3g62620
251225_at	At3g62660
251226_at	At3g62680
251227_at	At3g62700
251228_at	At3g62710
251229_at	At3g62740
251230_at	At3g62750
251231_at	At3g62760
251232_at	At3g62780
251233_at	At3g62800
251234_s_at	At2g47650
251235_at	At3g62860
251236_at	At3g62380
251237_at	At3g62420
251238_at	At3g62430
251239_at	At3g62440
251240_at	At3g62450
251241_s_at	At3g62460
251242_at	At3g61860
251243_at	At3g61870
251244_at	At3g62060
251245_at	At3g62090
251246_at	At3g62100
251247_at	At3g62140
251248_at	At3g62150
251249_at	At3g62160
251250_at	At3g62180
251251_at	At3g62220
251252_at	At3g62230
251253_at	At3g62240
251254_at	At3g62270
251255_at	At3g62280
251256_at	At3g62300
251257_at	At3g62290
251258_at	At3g62170
251259_at	At3g62260
251260_at	At3g62130
251261_at	At3g62110
251262_at	At3g62080
251263_at	At3g62190
251264_at	At3g62120
251265_at	At3g62310
251266_at	At3g62320
251267_at	At3g62330
251268_at	At3g62350
251269_at	At3g62360
251270_at	At3g62370
251271_at	At3g62050
251272_at	At3g61890
251273_at	At3g61960
251274_at	At3g61700
251275_at	At3g61720
251276_at	At3g61740
251277_at	At3g61760
251278_at	At3g61780
251279_at	At3g61800
251280_at	At3g61810
251281_at	At3g61640
251282_at	At3g61630
251283_at	At3g61790
251284_at	At3g61840
251285_at	At3g61770
251286_at	At3g61710
251287_at	At3g61820
251288_at	At3g61620
251289_at	At3g61830
251290_at	At3g61850
251291_at	At3g61900
251292_at	At3g61920
251293_at	At3g61930
251294_at	At3g61940
251295_at	At3g62000
251296_at	At3g62010
251297_at	At3g62020
251298_at	At3g62040
251299_at	At3g61950
251300_at	At3g61980
251301_at	At3g61880
251302_at	At3g61970
251303_at	At3g61910
251304_at	At3g61990
251305_at	At3g62030
251306_at	At3g61260
251307_at	At3g61200
251308_at	At3g61130
251309_at	At3g61220
251310_at	At3g61150
251311_at	At3g61140
251312_at	At3g61120
251313_at	At3g61360
251314_at	At3g61180
251315_at	At3g61410
251316_s_at	At3g61480
251317_at	At3g61490
251318_at	At3g61570
251319_at	At3g61610
251320_at	At3g61530
251321_at	At3g61460
251322_at	At3g61440
251323_at	At3g61580
251324_at	At3g61430
251325_s_at	At3g61470
251326_at	At3g61590
251327_at	At3g61540
251328_at	At3g61600
251329_at	At3g61450
251330_at	At3g61550
251331_s_at	At3g61650
251332_at	At3g61670
251333_at	At3g61690
251334_at	At3g61390
251335_at	At3g61400
251336_at	At3g61190
251337_at	At3g60820
251338_at	At3g60600
251339_at	At3g60780
251340_at	At3g60830
251341_at	At3g60770
251342_at	At3g60690
251343_at	At3g60620
251344_at	At3g60920
251345_at	At3g60940
251346_at	At3g60980
251347_at	At3g61000
251348_at	At3g61010
251349_s_at	At3g61020
251350_at	At3g61040
251351_s_at	At3g61050
251352_at	At3g61070
251353_at	At3g61080
251354_at	At3g61090
251355_at	At3g61100
251356_at	At3g61060
251357_at	At3g61110
251358_at	At3g61160
251359_at	At3g61170
251360_at	At3g61210
251361_at	At3g61230
251362_at	At3g61240
251363_at	At3g61250
251364_at	At3g61300
251365_at	At3g61310
251366_at	At3g61340
251367_at	At3g61350
251368_at	At3g61380
251369_at	At3g60480
251370_at	At3g60450
251371_at	At3g60360
251372_at	At3g60520
251373_at	At3g60530
251374_at	At3g60390
251375_at	At3g60410
251376_at	At3g60630
251377_at	At3g60650
251378_at	At3g60660
251379_at	At3g60680
251380_at	At3g60700
251381_at	At3g60720
251382_at	At3g60730
251383_at	At3g60740
251384_at	At3g60760
251385_at	At3g60790
251386_at	At3g60800
251387_at	At3g60810
251388_at	At3g60840
251389_at	At3g60850
251390_at	At3g60860
251391_at	At3g60910
251392_at	At3g60880
251393_at	At3g60640
251394_at	At3g60900
251395_at	At2g45470
251396_at	At3g60750
251397_at	At3g60570
251398_at	At3g60580
251399_at	At3g60590
251400_at	At3g60420
251401_at	At3g60270
251402_at	At3g60290
251403_at	At3g60300
251404_at	At3g60310
251405_at	At3g60330
251406_at	At3g60260
251407_at	At3g60350
251408_at	At3g60340
251409_at	At3g60245
251410_at	At3g60280
251411_at	At3g60250
251412_at	At3g60220
251413_at	At3g60320
251414_at	At3g60370
251415_at	At3g60380
251416_at	At3g60400
251417_at	At3g60430
251418_at	At3g60440
251419_at	At3g60470
251420_at	At3g60490
251421_at	At3g60510
251422_at	At3g60540
251423_at	At3g60550
251424_at	At3g60560
251425_at	At3g60210
251426_at	At3g60180
251427_at	At3g60130
251428_at	At3g60140
251429_at	At3g60190
251430_at	At3g60110
251431_at	At3g60240
251432_at	At3g59820
251433_at	At3g59830
251434_at	At3g59850
251435_at	At3g59860
251436_at	At3g59900
251437_at	At3g59910
251438_s_at	At3g59930
251439_at	At3g59950
251440_at	At3g60010
251441_at	At3g60020
251442_at	At3g59980
251443_at	At3g59940
251444_at	At3g59990
251445_at	At3g59870
251446_at	At3g59840
251447_at	At3g59810
251448_at	At3g59845
251449_at	At3g59920
251450_at	At3g60030
251451_s_at	At3g60040
251452_at	At3g60060
251453_at	At3g60070
251454_at	At3g60080
251455_at	At3g60100
251456_at	At3g60120
251457_s_at	At3g60160
251458_at	At3g60170
251459_at	At3g60200
251460_at	At3g59770
251461_at	At3g59780
251462_at	At3g59790
251463_at	At3g59800
251464_at	At3g59380
251465_at	At3g59360
251466_at	At3g59340
251467_at	At3g59470
251468_at	At3g59290
251469_at	At3g59530
251470_at	At3g59560
251471_at	At3g59570
251472_at	At3g59580
251473_at	At3g59610
251474_at	At3g59630
251475_at	At3g59660
251476_at	At3g59670
251477_at	At3g59680
251478_at	At3g59690
251479_at	At3g59700
251480_at	At3g59710
251481_at	At3g59730
251482_s_at	At3g59740
251483_at	At3g59650
251484_at	At3g59640
251485_at	At3g59550
251486_at	At3g59540
251487_at	At3g59760
251488_at	At3g59440
251489_at	At3g59460
251490_at	At3g59490
251491_at	At3g59480
251492_at	At3g59280
251493_at	At3g59300
251494_at	At3g59350
251495_at	At3g59020
251496_at	At3g59040
251497_at	At3g59060
251498_at	At3g59070
251499_at	At3g59100
251500_at	At3g59110
251501_at	At3g59120
251502_at	At3g59130
251503_at	At3g59140
251504_at	At3g59030
251505_at	At3g59050
251506_at	At3g59090
251507_at	At3g59080
251508_at	At3g58970
251509_at	At3g59010
251510_at	At3g59170
251511_at	At3g59180
251512_at	At3g59190
251513_at	At3g59220
251514_at	At3g59260
251515_at	At3g59270
251516_s_at	At3g59310
251517_at	At3g59370
251518_at	At3g59390
251519_at	At3g59400
251520_at	At3g59410
251521_at	At3g59420
251522_at	At3g59430
251523_at	At3g58980
251524_at	At3g58990
251525_at	At3g59000
251526_at	At3g58640
251527_at	At3g58650
251528_at	At3g58600
251529_at	At3g58570
251530_at	At3g58520
251531_at	At3g58550
251532_at	At3g58530
251533_at	At3g58460
251534_at	At3g58510
251535_at	At3g58540
251536_at	At3g58610
251537_at	At3g58470
251538_at	At3g58660
251539_at	At3g58690
251540_at	At3g58740
251541_at	At3g58750
251542_at	At3g58760
251543_at	At3g58770
251544_at	At3g58790
251545_at	At3g58810
251546_at	At3g58830
251547_at	At3g58860
251548_at	At3g58870
251549_at	At3g58890
251550_at	At3g58800
251551_at	At3g58680
251552_at	At3g58700
251553_at	At3g58710
251554_at	At3g58670
251555_at	At3g58780
251556_at	At3g58840
251557_at	At3g58730
251558_at	At3g57810
251559_at	At3g58010
251560_at	At3g57920
251561_at	At3g57870
251562_at	At3g57890
251563_at	At3g57880
251564_at	At3g58160
251565_at	At3g58190
251566_at	At3g58210
251567_at	At3g58230
251568_at	At3g58280
251569_at	At3g58290
251570_at	At3g58300
251571_at	At3g58330
251572_at	At3g58390
251573_at	At3g58140
251574_at	At3g58100
251575_at	At3g58120
251576_at	At3g58200
251577_at	At3g58350
251578_at	At3g58180
251579_at	At3g58170
251580_at	At3g58450
251581_at	At3g58560
251582_at	At3g58580
251583_at	At3g58590
251584_at	At3g58620
251585_at	At3g58630
251586_at	At3g58070
251587_at	At3g58080
251588_at	At3g58090
251589_at	At3g58040
251590_at	At3g57690
251591_at	At3g57680
251592_at	At3g57670
251593_at	At3g57660
251594_at	At3g57630
251595_at	At3g57620
251596_at	At3g57650
251597_at	At3g57750
251598_at	At3g57600
251599_at	At3g57610
251600_at	At3g57710
251601_at	At3g57795
251602_at	At3g57785
251603_at	At3g57760
251604_at	At3g57820
251605_at	At3g57830
251606_at	At3g57840
251607_at	At3g57850
251608_at	At3g57860
251609_at	At3g57900
251610_at	At3g57930
251611_at	At3g57940
251612_at	At3g57950
251613_at	At3g57960
251614_at	At3g57970
251615_at	At3g57980
251616_at	At3g57990
251617_at	At3g58000
251618_at	At3g58020
251619_at	At3g58050
251620_at	At3g58060
251621_at	At3g57700
251622_at	At3g57340
251623_at	At3g57390
251624_at	At3g57280
251625_at	At3g57260
251626_at	At3g57220
251627_at	At3g57270
251628_at	At3g57290
251629_at	At3g57410
251630_at	At3g57420
251631_at	At3g57430
251632_at	At3g57440
251633_at	At3g57460
251634_at	At3g57480
251635_at	At3g57510
251636_at	At3g57530
251637_at	At3g57570
251638_at	At3g57490
251639_at	At3g57560
251640_at	At3g57450
251641_at	At3g57470
251642_at	At3g57520
251643_at	At3g57550
251644_at	At3g57540
251645_at	At3g57790
251646_at	At3g57780
251647_at	At3g57770
251648_at	At3g57720
251649_at	At3g57330
251650_at	At3g57360
251651_at	At3g57370
251652_at	At3g57380
251653_at	At3g57130
251654_at	At3g57140
251655_at	At3g57160
251656_at	At3g57170
251657_at	At3g57000
251658_at	At3g57020
251659_at	At3g57090
251660_at	At3g57165
251661_at	At3g56950
251662_at	At3g57080
251663_at	At3g57070
251664_at	At3g56940
251665_at	At3g57040
251666_at	At3g57050
251667_at	At3g57150
251668_at	At3g57010
251669_at	At3g57180
251670_at	At3g57190
251671_at	At3g57210
251672_at	At3g57230
251673_at	At3g57240
251674_at	At3g57250
251675_at	At3g57300
251676_at	At3g57320
251677_at	At3g56980
251678_at	At3g56990
251679_at	At3g57030
251680_at	At3g57060
251681_at	At3g57100
251682_s_at	At3g57110
251683_at	At3g57120
251684_at	At3g56410
251685_at	At3g56430
251686_at	At3g56440
251687_at	At3g56460
251688_at	At3g56480
251689_at	At3g56500
251690_at	At3g56510
251691_at	At3g56520
251692_s_at	At3g56540
251693_at	At3g56550
251694_s_at	At3g56560
251695_at	At3g56585
251696_at	At3g56590
251697_at	At3g56600
251698_at	At3g56610
251699_at	At3g56630
251700_at	At3g56640
251701_at	At3g56650
251702_at	At3g56660
251703_at	At3g56670
251704_at	At3g56360
251705_at	At3g56400
251706_at	At3g56620
251707_at	At3g56490
251708_at	At3g56580
251709_at	At3g56380
251710_at	At3g56930
251711_at	At3g56960
251712_at	At3g56120
251713_at	At3g56080
251714_at	At3g56370
251715_at	At3g56390
251716_at	At3g55870
251717_at	At3g55850
251718_at	At3g56100
251719_at	At3g56140
251720_at	At3g56160
251721_s_at	At3g56190
251722_at	At3g56200
251723_at	At3g56230
251724_at	At3g56250
251725_at	At3g56260
251726_at	At3g56280
251727_at	At3g56290
251728_at	At3g56300
251729_at	At3g56310
251730_at	At3g56330
251731_at	At3g56350
251732_at	At3g56110
251733_at	At3g56240
251734_at	At3g56270
251735_at	At3g56090
251736_at	At3g56130
251737_at	At3g56340
251738_at	At3g56150
251739_at	At3g56170
251740_at	At3g56070
251741_at	At3g56040
251742_at	At3g56050
251743_at	At3g55890
251744_at	At3g56010
251745_at	At3g55980
251746_at	At3g56060
251747_at	At3g55670
251748_at	At3g55680
251749_at	At3g55690
251750_at	At3g55710
251751_at	At3g55720
251752_at	At3g55740
251753_at	At3g55760
251754_at	At3g55780
251755_at	At3g55790
251756_at	At3g55820
251757_at	At3g55640
251758_at	At3g55770
251759_at	At3g55630
251760_at	At3g55605
251761_at	At3g55700
251762_at	At3g55800
251763_at	At3g55730
251764_at	At3g55830
251765_at	At3g55880
251766_at	At3g55910
251767_at	At3g55930
251768_at	At3g55940
251769_at	At3g55950
251770_at	At3g55970
251771_at	At3g56000
251772_at	At3g55920
251773_at	At3g55960
251774_at	At3g55840
251775_s_at	At3g55610
251776_at	At3g55620
251777_s_at	At3g55650
251778_at	At3g55660
251779_at	At3g55300
251780_s_at	At3g55310
251781_at	At3g55320
251782_at	At3g55260
251783_at	At3g55280
251784_at	At3g55330
251785_at	At3g55130
251786_at	At3g55270
251787_at	At3g55410
251788_at	At3g55420
251789_at	At3g55450
251790_at	At3g55470
251791_at	At3g55500
251792_at	At3g55550
251793_at	At3g55580
251794_at	At3g55590
251795_at	At3g55390
251796_at	At3g55360
251797_at	At3g55560
251798_at	At3g55460
251799_at	At3g55520
251800_at	At3g55510
251801_at	At3g55440
251802_at	At3g55380
251803_at	At3g55350
251804_at	At3g55430
251805_at	At3g55530
251806_at	At3g55370
251807_at	At3g55400
251808_at	At3g55480
251809_at	At3g55600
251810_at	At3g55250
251811_at	At3g54990
251812_at	At3g54970
251813_at	At3g55000
251814_at	At3g54890
251815_at	At3g54900
251816_at	At3g55005
251817_at	At3g54840
251818_at	At3g54860
251819_at	At3g55030
251820_at	At3g55040
251821_at	At3g55050
251822_at	At3g55060
251823_at	At3g55080
251824_at	At3g55090
251825_at	At3g55100
251826_at	At3g55110
251827_at	At3g55120
251828_at	At3g55070
251829_at	At3g55020
251830_at	At3g55010
251831_at	At3g55140
251832_at	At3g55150
251833_at	At3g55160
251834_at	At3g55170
251835_at	At3g55180
251836_at	At3g55190
251837_s_at	At3g55200
251838_at	At3g54940
251839_at	At3g54950
251840_at	At3g54960
251841_at	At3g54980
251842_at	At3g54580
251843_x_at	At3g54590
251844_at	At3g54630
251845_at	At3g54540
251846_at	At3g54560
251847_at	At3g54640
251848_at	At3g54620
251849_at	At3g54610
251850_at	At3g54650
251851_at	At3g54670
251852_at	At3g54750
251853_at	At3g54790
251854_at	At3g54800
251855_at	At3g54690
251856_at	At3g54720
251857_at	At3g54770
251858_at	At3g54820
251859_at	At3g54680
251860_at	At3g54660
251861_at	At3g54810
251862_at	At3g54850
251863_at	At3g54870
251864_at	At3g54920
251865_at	At3g54930
251866_at	At3g54350
251867_at	At3g54480
251868_at	At3g54490
251869_at	At3g54500
251870_at	At3g54510
251871_at	At3g54520
251872_at	At3g54570
251873_at	At3g54230
251874_at	At3g54240
251875_at	At3g54270
251876_at	At3g54280
251877_at	At3g54300
251878_at	At3g54310
251879_at	At3g54200
251880_at	At3g54290
251881_at	At3g54250
251882_at	At3g54140
251883_at	At3g54210
251884_at	At3g54150
251885_at	At3g54050
251886_at	At3g54260
251887_at	At3g54170
251888_at	At3g54190
251889_at	At3g54080
251890_at	At3g54220
251891_at	At3g54320
251892_at	At3g54330
251893_at	At3g54370
251894_at	At3g54380
251895_at	At3g54420
251896_at	At3g54390
251897_at	At3g54360
251898_at	At3g54340
251899_at	At3g54400
251900_at	At3g54430
251901_at	At3g54100
251902_at	At3g54110
251903_at	At3g54120
251904_at	At3g54130
251905_at	At3g53710
251906_at	At3g53720
251907_at	At3g53760
251908_at	At3g53770
251909_at	At3g53790
251910_at	At3g53810
251911_at	At3g53820
251912_at	At3g53840
251913_at	At3g53910
251914_at	At3g53930
251915_at	At3g53940
251916_at	At3g53960
251917_at	At3g53970
251918_at	At3g54040
251919_at	At3g53800
251920_at	At3g53900
251921_at	At3g53890
251922_at	At3g54030
251923_at	At3g53880
251924_at	At3g53730
251925_at	At3g54000
251926_at	At3g53740
251927_at	At3g53990
251928_at	At3g53980
251929_at	At3g53920
251930_at	At3g53780
251931_at	At3g53950
251932_at	At3g54010
251933_at	At3g54060
