Gene	ALU_GSE7334_ELIANA	ABA_GSE3454_FABIAN
At5g06980	-0.28756601164386913	0
At5g06870	-0.178340556191343	0
At5g06530	-0.26430189224402284	0
At5g06410	-0.16993331085425567	0
At5g06460	-0.26803188587046883	0
At5g05700	-0.3135863688345543	0
At5g05420	-0.29292644302797394	0
At5g05310	-0.1860446098084047	0
At5g05350	-0.21889698790680975	0
At5g05130	-0.25909611862153353	0
At5g04930	-0.16556821317440135	0
At5g04610	-0.17933912139975935	0
At5g04490	-0.2470926799335525	0
At5g04740	-0.27594851058076075	0
At5g03905	-0.2654093806224395	0
At5g04530	-0.278146127529605	0
At5g03800	-0.27048231022061	0
At5g03540	-0.2793179686362101	-0.024564837063965582
At5g02720	-0.2986311044237747	0
At5g02190	-0.16204530641623022	0
At5g02200	-0.1661263642670118	0
At5g01960	-0.1546518278449908	0
At5g02370	-0.25230435807920193	0
At5g01490	-0.28292886053320826	0
At5g01770	-0.17578683485440827	0
At5g01800	-0.3108249400450904	-0.007403844311529089
At5g01440	-0.15498669395570275	0
At5g01550	-0.2224612201339331	0
At5g01700	-0.1840674420715345	0
At5g01075	-0.2778138852231414	0
At3g63500	-0.1883405224714316	0
At3g63150	-0.17563865672970935	0
At3g63400	-0.20717456216257127	0
At3g62630	-0.1652283050397295	0
At3g62590	-0.30687618740858474	0
At3g62150	-0.28968545418205327	0
At3g62310	-0.24786482381459013	0
At3g61800	-0.16393628177871483	0
At3g61640	-0.27465033056677135	0
At3g61980	-0.17004269124722537	0
At3g61200	-0.18816449393571988	0
At3g61130	-0.23746841130743132	0
At3g61490	-0.2195185811494731	-0.041784141477012406
At3g60600	-0.16147619652341869	-0.04613200170648421
At3g61000	-0.29452279290552863	0
At3g61070	-0.23386607432346512	0
At3g60360	-0.27862557362584633	0
At3g60800	-0.17378599423791047	0
At3g60850	-0.17344616654122966	0
At3g60440	-0.23930433554681155	0
At3g59810	-0.18505381570760815	-0.03231792227663582
At3g59845	-0.22008242421999805	0
At3g59790	-0.2100832459878519	-0.02252692431728903
At3g59530	-0.3056502923129678	0
At3g59560	-0.2605389411271071	-0.039058650762470004
At3g59580	-0.19768727447368423	0
At3g58690	-0.2887870249134134	-0.03631394873264514
At3g58740	-0.22445773208050787	0
At3g58800	-0.19864490055872142	0
At3g57710	-0.32029459368375357	0
At3g57760	-0.2720757935034118	0
At3g57770	-0.18787826527539553	0
At3g57040	-0.2363558482839874	-0.0183696887443497
At3g57150	-0.31356115940388457	0
At3g57210	-0.1862295601920131	0
At3g57230	-0.16521094451374274	0
At3g56510	-0.1630579260514135	0
At3g56560	-0.31690782098846576	0
At3g56630	-0.28453243118036553	0
At3g56160	-0.29346803226546375	0
At3g56330	-0.17677806689753542	0
At3g56110	-0.21593598858581103	0
At3g55680	-0.2737744833554811	0
At3g55730	-0.1868817768686541	0
At3g55320	-0.3205133226865406	0
At3g55420	-0.18223556731161114	0
At3g55470	-0.29864608551510685	0
At3g55590	-0.2645473122547016	0
At3g55160	-0.2364560995850399	-0.03005838932066039
At3g54650	-0.2609711028148895	0
At3g54790	-0.248078936535185	0
At3g54920	-0.2652539818231882	0
At3g54240	-0.30353836688390873	0
At3g54270	-0.30149440610804557	0
At3g54200	-0.17711252904258395	0
At3g54140	-0.18676012692605765	0
At3g54370	-0.22783937445786262	-0.015193957953540792
At3g53810	-0.2782014880648961	0
At3g53940	-0.18276123032645344	0
At3g54000	-0.2762786160443839	0
At3g53540	-0.21316142139613634	0
At3g52610	-0.2355768796919096	0
At3g53000	-0.1969769467406688	0
At3g51920	-0.3013392735684627	0
At3g52550	-0.21541312625959416	0
At3g51370	-0.19197187221290857	-0.022616719680063724
At3g51630	-0.30960675960716577	-0.011736387829088802
At3g51390	-0.16316237261016853	0
At3g51400	-0.2993565160422487	0
At3g50950	-0.23177420069504454	0
At3g50440	-0.27945160103012706	0
At3g50480	-0.3136407001691579	0
At3g50720	-0.1996459824112621	0
At3g50730	-0.30189935365149195	0
At3g50630	-0.20468003576743296	0
At3g50200	-0.3107477096322112	0
At3g50270	-0.31133293617351687	0
At3g50280	-0.2632176918400635	0
At3g50370	-0.263158192242841	0
At3g49850	-0.21767787843560707	0
At3g49960	-0.23306539279648913	0
At3g49220	-0.31010975989734607	0
At3g49680	-0.27563921640117456	-0.020197313511942573
At3g49700	-0.24454047327246645	0
At3g48740	-0.17581386385952424	0
At3g47990	-0.1833927677990339	0
At3g47440	-0.3007691058661538	0
At3g46780	-0.18032165721937143	0
At3g47060	-0.26293588922777433	0
At3g47090	-0.20224911318229472	0
At3g47230	-0.16049270175763203	0
At3g47250	-0.17198424470395524	0
At3g47260	-0.24579721011652994	0
At3g47080	-0.22910894357951692	0
At3g45500	-0.17374026017028488	0
At3g45530	-0.3193753564426673	0
At3g45560	-0.16150618925292504	0
At3g45220	-0.16371829452502767	0
At3g45140	-0.26691312666569894	0
At3g44530	-0.31044480722487344	0
At3g44620	-0.18368020896113446	0
At3g44720	-0.22918730587286917	0
At3g44730	-0.284925204851728	0
At3g44430	-0.22444437603838416	0
At3g44110	-0.24636365375562405	0
At3g44300	-0.2084009619407378	0
At3g44040	-0.3033138184937167	0
At3g43860	-0.18132427955927002	0
At3g43990	-0.1533986221252983	0
At3g43070	-0.24422194572479705	0
At3g43210	-0.18298767115314488	0
At3g43280	-0.2800878319263324	0
At3g43310	-0.3020063920736474	0
At3g43190	-0.2075787343993943	0
At3g42820	-0.19329523538336013	0
At3g42970	-0.16501492801253181	0
At3g42310	-0.28279794445173684	0
At3g42330	-0.2939553709107535	0
At3g42350	-0.31471511092810417	0
At3g42540	-0.20666541581095071	0
At4g39910	-0.29367864436902186	0
At5g32630	-0.27831927811046714	0
At4g40080	-0.2471844274256107	0
At4g39370	-0.3012529004299175	0
At4g39170	-0.28340503037112286	0
At4g39130	-0.20509608738679738	0
At4g39000	-0.15810199382752504	0
At4g38380	-0.23012310921054988	0
At4g38440	-0.29557568502476644	0
At4g38510	-0.15768151121951446	0
At4g38530	-0.19440382313834575	0
At4g38190	-0.26878991549345876	0
At4g37310	-0.1752382801437713	0
At4g37660	-0.18622426348298204	0
At4g36140	-0.20423939761346613	0
At4g36010	-0.2889494938416313	0
At4g35985	-0.25782675626950624	-0.031019482986471975
At4g35950	-0.16902949967840436	0
At4g35530	-0.24730964123786275	0
At4g34840	-0.27880437548638914	-0.040936795914233395
At4g34940	-0.18523387571967606	0
At4g34540	-0.28869147576720716	0
At4g34580	-0.23922941682665083	0
At4g34030	-0.19104898384481622	0
At4g34330	-0.2923511049204639	0
At4g33560	-0.15208238806971786	0
At4g33650	-0.3184572533185675	0
At4g33830	-0.19950472108169098	-0.019199437243006986
At4g33970	-0.2995305278814544	0
At4g33510	-0.30546510322136344	0
At4g33210	-0.2093831668405524	0
At4g33350	-0.16593232306587036	-0.01579034885092901
At4g32950	-0.15447850467503887	0
At4g33060	-0.21360370225435227	-0.026051911867549876
At4g32410	-0.2752882512369208	0
At4g32360	-0.16144791380202533	0
At4g31720	-0.2835426692427346	0
At4g31810	-0.2740120520076121	0
At4g31760	-0.2680041730732836	0
At4g31460	-0.26929006191273197	0
At4g31620	-0.18082740502304784	0
At4g31670	-0.17817305609378675	0
At4g31310	-0.17119092107411513	0
At4g31040	-0.2306501989164446	0
At4g30960	-0.15617780448722615	0
At4g31090	-0.23993156815071168	0
At4g30520	-0.27133907458155804	0
At4g30600	-0.20435946645914146	0
At4g30280	-0.2891207857241729	0
At4g30440	-0.1596086066278671	0
At4g30430	-0.2028585987988171	0
At4g30590	-0.19008031883217363	0
At4g30210	-0.25076925658625326	0
At4g30220	-0.24318045074869946	0
At4g29560	-0.2327659525100942	-0.023670044721497693
At4g29640	-0.18089550751845196	0
At4g29660	-0.18338502520745725	0
At4g29890	-0.22646241896609115	0
At4g29900	-0.24340119457098763	0
At4g29210	-0.2810931848645631	0
At4g29250	-0.17620355922069014	0
At4g29260	-0.17110325737992815	0
At4g29140	-0.2647340041629131	0
At4g29060	-0.2848503084307241	0
At4g28440	-0.2393362340394697	0
At4g28150	-0.21486816724414834	0
At4g28210	-0.2365542660549634	0
At4g28370	-0.26369618796186023	0
At4g27780	-0.22385880457017637	0
At4g28110	-0.2975513198994811	0
At4g27500	-0.21587317905839304	0
At4g27450	-0.24727904509006995	0
At4g27520	-0.2175857434202326	0
At4g27390	-0.20587181472038074	-0.00921473128920232
At4g27190	-0.26782484057863304	0
At4g27080	-0.21964521818981503	0
At4g27400	-0.22044899780052793	0
At4g26500	-0.1745867420536491	-0.03580770240171657
At4g26590	-0.2811779625966868	0
At4g26110	-0.2488637201005817	0
At4g26090	-0.25542510670049456	0
At4g26280	-0.31250464541791023	0
At4g26050	-0.2584955363410524	0
At4g26120	-0.18148489754081998	0
At4g25780	-0.21215059892890728	0
At4g25810	-0.24315012123679744	-0.008976798105563748
At4g25880	-0.20051006026117035	0
At4g25320	-0.15949743873946454	0
At4g25460	-0.24007883424021156	0
At4g25730	-0.25204743118978884	0
At4g24700	-0.3205742722836506	0
At4g24380	-0.261680119385305	0
At4g24050	-0.1995442076059314	-0.042701449588378265
At4g24200	-0.3106626164135313	0
At4g23950	-0.18030882379031687	0
At4g24000	-0.29946291528762914	0
At4g24090	-0.22639872778193942	0
At4g24170	-0.2502207503314883	0
At4g23450	-0.2770820881831872	0
At4g23580	-0.2968176216105771	0
At4g23540	-0.16491822509790507	0
At4g23280	-0.15271455378945514	-0.03718016252942696
At4g23310	-0.2170018896429976	0
At4g23220	-0.2675934888001137	0
At4g23070	-0.280590196485806	0
At4g22790	-0.24429561084030166	0
At4g22070	-0.2278736140686343	0
At4g22010	-0.20467144406496582	0
At4g21720	-0.1822450010301944	0
At4g21950	-0.2801394986213256	0
At4g21400	-0.2280437245121156	0
At4g21440	-0.29569250616845577	0
At4g21470	-0.2999791146860612	0
At4g20900	-0.16003851708138736	0
At4g21070	-0.31885279707628256	0
At4g21080	-0.16893040084979039	0
At4g20420	-0.26801198077886373	0
At4g20460	-0.2488597096883556	0
At4g20380	-0.2847447588240767	0
At4g20020	-0.2992556906562415	0
At4g20140	-0.2779181503146576	0
At4g19960	-0.1756675567298186	0
At4g19580	-0.2003199549755268	0
At4g19200	-0.29002549761019675	0
At4g19300	-0.21947372608626842	0
At4g19450	-0.21374880493480983	0
At4g19020	-0.23179085582522274	0
At4g18770	-0.25755813824211404	0
At4g18670	-0.21516159177128175	0
At4g18700	-0.3106764344132897	0
At4g17940	-0.2235966464338326	0
At4g17870	-0.1659054089361662	0
At4g17950	-0.21892365190765237	0
At4g18010	-0.2123822359139149	0
At4g13345	-0.2610730104416353	0
At4g13460	-0.314716517121028	-0.008399481142618126
At4g13240	-0.15984746954965134	0
At4g12750	-0.16579003129906447	0
At4g12700	-0.2564599868072428	-0.03988230858087311
At4g12550	-0.16015416228898358	0
At4g11835	-0.2785125673465483	0
At4g11970	-0.19654884189459024	0
At4g12140	-0.28402165953059744	0
At4g12030	-0.26133353035465284	0
At4g11530	-0.3004019687535854	0
At4g11460	-0.1733762536568858	0
At4g10480	-0.3131709934855331	0
At4g10620	-0.23746836419440553	0
At4g10060	-0.19509753735585894	0
At4g10210	-0.20511773137931427	0
At4g10350	-0.2475111204242949	-0.006868172383357128
At4g09860	-0.2783151452783131	0
At4g09510	-0.273737247477586	0
At4g09640	-0.2491371072091821	0
At4g09150	-0.2691517493259983	0
At4g08670	-0.2638687667892031	0
At4g08890	-0.2017024664832572	0
At4g08350	-0.20262134584571814	-0.020541132300628703
At4g08020	-0.1521569121019791	0
At4g07380	-0.3193352026518511	0
At4g07420	-0.2240043906108517	0
At4g07700	-0.29413644243851766	0
At4g05320	-0.16633246880994024	0
At4g05370	-0.2734915484815525	0
