Gene	ALU_GSE7334_ELIANA	ABA_GSE3454_FABIAN
At5g20420		0.6668842534675359	0
At5g20120		0.6284624796618883	0
At5g20200		0.5724368611134447	0
At5g20210		0.7940846168339082	0
At5g20930		0.5749311596147602	0
At5g28490		0.9789733239783589	0
At5g19980		0.885747593711646	0
At5g19930		0.7451982955605538	0
At5g21040		0.9216666454737131	0
At4g36400		0.9740313992235468	0
At4g37000		0.6189509632463426	0
At4g37240		0.6962707165453275	0
At4g36480		0.5401210946513588	0.597193224444555
At4g36550		0.6568773696869606	0
At4g37280		0.5817016786079721	0
At1g31810		0.6482347868414451	0
At4g36620		0.6936702348718713	0.6033553325331551
At4g36660		0.5895271334685717	0
At3g56710		0.6366754675526972	0
At3g56690		0.65359710021843	0
At3g51830		0.6537821836177893	0
At3g44910		0.9252012378276822	0
At3g44930		0.5675798222090582	0.524237875969234
At3g56830		0.9191217908415258	0
At1g51920		0.598229795744633	0
At1g51900		0.8117060387842446	0
At1g58120		0.5617352138951842	0
At5g17410		0.7018317684086253	0
At5g17540		0.6144412024416905	0.5258333834871036
At5g17630		0.9702735188650226	0
At5g16970		0.7893889038294402	0
At5g17080		0.771842292037495	0
At5g16060		0.5366640609423295	0
At5g15680		0.5870009729820985	0.6073083201705182
At5g15700		0.7892424048128578	0
At5g15760		0.5989226558285246	0.6609338424712115
At5g15840		0.9798653453082224	0
At5g15750		0.6080279514921715	0
At5g15400		0.5404892360671449	0
At5g15020		0.6990364622050815	0.5163880864497961
At5g15070		0.557608032486947	0
At5g14730		0.9750709106887386	0
At5g14880		0.6076662811653009	0
At1g50750		0.8109504214419097	0
At5g35140		0.6044819225103992	0
At5g32202		0.5741730924003285	0
At5g33380		0.6519749859268572	0
At5g28130		0.653244858053242	0
At5g28930		0.7073067370973489	0
At5g28940		0.5462141306612567	0
At5g27650		0.5679973745897678	0
At5g27710		0.6253484907132421	0
At5g27730		0.5765219866438167	0.5711587373356133
At5g27970		0.6046378555892173	0.6917937124470308
At5g27080		0.635934475156174	0
At5g26990		0.5581115716129521	0
At5g26260		0.6156519260036719	0
At5g26310		0.649899490274142	0
At5g26110		0.5673767034473942	0
At5g25560		0.6950729507586753	0
At5g25220		0.7910240383073237	0
At5g04880		0.5781262827526297	0
At5g24690		0.9717382507934947	0
At5g24830		0.6063577456900922	0
At5g24930		0.8356880963410016	0
At5g67460		0.6126707103670732	0
At5g67330		0.5838082835119172	0
At5g67550		0.865609891278971	0
At5g67480		0.6402331014917435	0
At5g67000		0.5649070068572779	0
At5g67160		0.8076546570857673	0
At5g67220		0.5966662949386545	0
At5g66560		0.6634888222031614	0.5303766839728286
At5g66920		0.5842378727101877	0
At5g66000		0.6897995745646721	0
At5g66290		0.6993156964010756	0
At5g66300		0.6035725770870993	0.5572931768941511
At5g66320		0.5835326777773997	0
At5g66160		0.6118141496042402	0.5302486844438545
At5g65830		0.7396077248304116	0
At5g65930		0.8020742907355491	0
At5g66050		0.6616568730231991	0
At5g66230		0.6129641928603919	0.5593469122318632
At5g65700		0.6118073422158946	0
At5g65810		0.7212253692319985	0
At5g65320		0.7214028625094184	0.6076302165671796
At5g65310		0.5806823946126488	0.518172438280317
At5g65210		0.5682045132298321	0
At5g64905		0.5649850282213115	0
At5g65050		0.7331833603093132	0
At5g65010		0.5844321664129226	0
At5g64920		0.738889486181039	0
At5g65100		0.665692882253704	0
At5g64970		0.7135728047352974	0
At5g64700		0.5815762171549386	0
At5g64770		0.6438228191978219	0
At5g64790		0.5576443428065727	0
At5g64080		0.5680474176505264	0
At5g64390		0.6431355877431353	0
At5g64420		0.561104801273748	0
At5g64290		0.5867661142331001	0
At5g63930		0.6283511622109221	0
At5g64060		0.5988421665864161	0
At5g63530		0.7295027070500149	0
At5g63640		0.5494940349027198	0
At5g63690		0.7496909262550109	0
At5g63760		0.6148040815839279	0.5235266494755959
At5g63810		0.6436431055162741	0
At5g63560		0.6879091368889041	0
At5g63135		0.5543040199267221	0
At5g63370		0.6462071235148441	0
At5g62960		0.8338153353198501	0
At5g62880		0.6880375175615727	0
At5g62800		0.6235435584482281	0
At5g62680		0.5882083812988607	0
At5g62260		0.6773411945971132	0
At5g62340		0.6419071122402644	0
At5g61840		0.6276818389057683	0
At5g61550		0.7407487900861389	0
At5g61700		0.5991434673129478	0
At5g60750		0.5781659739463314	0.5465872836212985
At5g60870		0.967384853457867	0.6735360369665448
At5g60730		0.8798979296063894	0.6043721883818061
At5g60270		0.5440154938136789	0
At5g60460		0.9535461909138057	0
At5g59990		0.5595197886448452	0
At5g59590		0.5763865807656796	0
At5g59240		0.5666558718312484	0
At5g58980		0.6567263120305347	0
At5g59020		0.7749920600999098	0
At5g58930		0.589744260887094	0
At5g58660		0.553770231536307	0
At5g58450		0.5921546042429668	0
At5g58020		0.7532021781595428	0.5296518349429298
At5g58120		0.6149182203644131	0
At5g58130		0.6148726157798152	0
At5g58220		0.88497939561139	0
At5g58160		0.7888203183156023	0
At5g57815		0.6481419392502733	0
At5g57710		0.5581477349017627	0
At5g57410		0.5663441957021254	0
At5g57655		0.71882229869599	0.5583906811698949
At5g57000		0.9297980789055185	0
At5g57200		0.5436775619891203	0
At5g57100		0.6932887853034511	0
At5g56290		0.6085023850787815	0.6279290412581282
At5g56450		0.601688633363756	0
At5g56100		0.7223294419880464	0
At5g55500		0.5634069959343213	0
At5g55680		0.5899719022691172	0
At5g55260		0.7017389434175193	0
At5g54840		0.8663369895921491	0
At5g54800		0.6459058615106684	0.5943363218167941
At5g54060		0.5781369213101646	0
At5g54130		0.8990170814805147	0
At5g54230		0.5727396771419958	0
At5g54000		0.6071172157734128	0
At5g53670		0.5850443053905644	0
At5g53220		0.6525267083655629	0.6029426615636242
At5g53400		0.7967841960956585	0
At5g53450		0.865057487425946	0
At5g52830		0.6406533869299513	0
At5g52670		0.634701355905003	0
At5g52720		0.5681951906408982	0
At5g52420		0.6978722381261371	0
At5g52310		0.6038248199492284	0
At5g52160		0.6576848529380704	0
At5g52300		0.6249949642212409	0
At5g52470		0.565614801822635	0
At5g52500		0.6258198711918554	0
At5g52170		0.6487792898227331	0
At5g51870		0.6026548094813728	0
At5g51710		0.974977423466619	0
At5g51830		0.6204470428254087	0
At5g52000		0.5594602129338955	0
At5g52050		0.6833898660774937	0
At5g52070		0.7287546556025355	0
At5g51400		0.6056335089163827	0.6034472261889885
At5g51420		0.5735752441927506	0
At5g51130		0.6764330761997679	0
At5g51040		0.5844548523256621	0
At5g50380		0.6596654700275542	0
At5g50390		0.6589169853270385	0
At5g50760		0.6047534100645541	0
At5g50000		0.7543799475625529	0
At5g49710		0.6117949042168471	0.5557063625458818
At5g49410		0.5606490661811886	0
At5g49140		0.5966142525868876	0
At5g48760		0.6698323327688871	0
At5g48640		0.9688389541388891	0
At5g48590		0.7052856763215183	0
At5g48270		0.5406337199687713	0
At5g48210		0.7503186362128994	0
At5g48050		0.5651608861608717	0
At5g48090		0.9669399660500346	0.5691584841847206
At5g48250		0.5592267216280884	0
At5g47560		0.8406279944303899	0
At5g47610		0.6277796777822999	0
At5g47550		0.6054524804557074	0
At5g47830		0.6737632928312178	0
At5g47380		0.9489089215903103	0
At5g47200		0.5626916754420489	0
At5g47435		0.6275785541083464	0
At5g47020		0.5697918111411504	0
At5g47090		0.5586023254871654	0
At5g46800		0.6473881427008674	0.5812425567741868
At5g46850		0.6729542393884023	0
At5g46540		0.5793483169089333	0
At5g46420		0.645847240150317	0.6557994680416708
At5g46340		0.7805302127018918	0
At5g45960		0.7135620649186539	0
At5g45340		0.6038315463832606	0
At5g45380		0.6343859071440404	0
At5g44980		0.7961953721278261	0
At5g44800		0.7120951858208865	0.5173810572710792
At5g44850		0.6073161920375433	0
At5g44370		0.7307474801921742	0
At5g44300		0.6456588747948271	0
At5g44440		0.6072398177911695	0
At5g44560		0.5469015868177571	0.5097092903306448
At5g44170		0.6219990100143282	0
At5g44230		0.5400842705927653	0
At5g43790		0.5693951091532174	0.5558752128281187
At5g43150		0.6982520408586737	0
At5g42780		0.5752002217566455	0
At5g42600		0.8236606135833687	0
At5g42320		0.6020513113164769	0
At5g42110		0.6226801909399233	0.5197561757707047
At5g41740		0.535960174521838	0
At5g41850		0.5746838078123044	0
At5g41870		0.6244688082716001	0
At5g41810		0.5717901883323464	0.5507501644541895
At5g41210		0.6620031663697481	0
At5g41260		0.5714735839592557	0
At5g41340		0.6428235151241428	0
At5g41350		0.6122226991852472	0
At5g41240		0.5794818323422861	0.613562876259504
At5g40810		0.7981158035133203	0
At5g41090		0.7935393186178767	0
At5g40860		0.5379693217011045	0
At5g40550		0.6256762145291157	0
At5g40060		0.7520452510543345	0
At5g40140		0.665796631163355	0.5587389928534388
At5g40260		0.5916922550946072	0
At5g40210		0.8396154564417695	0.622178630044761
At5g40320		0.5877341242093339	0
At5g39830		0.5965359062323234	0
At5g39420		0.559365607145388	0
At5g39550		0.5928024912182057	0
At5g39340		0.7200101831041774	0.6551967839675317
At5g38930		0.5481959062580887	0
At5g38895		0.6079516561600833	0
At5g38710		0.574365016145612	0
At5g38030		0.9475340404784034	0
At5g38240		0.5682444916744354	0
At5g37640		0.5832998052628424	0
At5g37690		0.554820675924855	0
At5g37890		0.5646673910613291	0
At5g37480		0.796390399588869	0
At5g37510		0.7114814686768691	0
At5g37170		0.7263362388773972	0
At5g36890		0.5795672223883563	0
At5g37040		0.6956761639306692	0
At5g36700		0.6243482298578416	0
At5g35800		0.6550193997873126	0
At5g35510		0.5513541183665275	0
At5g35520		0.5465402122467311	0.5908168954166423
At5g24430		0.6056429694319487	0
At5g24560		0.756430110753652	0
At5g24610		0.8351900653515387	0
At5g24320		0.66080498824054	0.6082350606198882
At5g23720		0.71180637073392	0
At5g23330		0.7545804621357279	0
At5g23290		0.5430321518064924	0
At5g23340		0.5844613871627571	0
At5g23450		0.6015159696219191	0
At5g23520		0.7330759544825032	0
At5g23000		0.6246467779425773	0
At5g22760		0.6756585832524415	0
At5g19250		0.6117573520919523	0
At5g19150		0.6869820346879953	0.6529671116605649
At5g22360		0.5481567709781898	0
At5g18840		0.809456997294906	0
At5g18780		0.6601320833426365	0
At5g18850		0.5697990717371899	0
At5g18470		0.5450953220834638	0
At5g18550		0.5500524690678665	0
At5g18040		0.5905315249233586	0
At5g18190		0.6724990186225918	0
At5g18230		0.6618795285916974	0
At5g18340		0.6204191276772522	0
At5g17730		0.6490839923836469	0
At5g17780		0.951239853010458	0.5882269725511861
At5g17830		0.58012557421217	0
At5g17270		0.7335067695230122	0
At5g17360		0.5918167804717496	0
At5g16630		0.5852164386697063	0
At5g16440		0.6138456657321878	0.5587426062351941
At5g14650		0.5934243368164805	0
At5g15290		0.631821973774113	0
At5g15340		0.6153467468054968	0
At5g14400		0.732557343818683	0
At5g14580		0.5503717879928528	0
At5g14090		0.7117638141517473	0
At5g14120		0.6531512571591329	0
At5g13740		0.8901466267958619	0
At5g13750		0.5781627869310642	0
At5g13790		0.5854478985300237	0
At5g13000		0.7411449554021992	0
At5g12860		0.6596168253567285	0
At5g13380		0.5633402411373385	0
At5g13390		0.5456069255958231	0
At5g12210		0.5705148731214905	0
At5g12840		0.6934804985640364	0
At5g12880		0.6273828619232484	0
At5g11800		0.567600908585155	0
At5g11810		0.6827615018346145	0
At5g11850		0.5663446841122205	0
At5g12010		0.5508945149043731	0
At5g11280		0.7030763515923555	0
At5g11450		0.7375418938925016	0
At5g11550		0.5890115217048905	0
At5g11590		0.9556624195116963	0
At5g11520		0.6091085711550774	0
At5g11120		0.7599026303226342	0
At5g10450		0.6636623908414068	0
At5g10030		0.6391089374330834	0
At5g10210		0.7067830431676352	0
At5g09640		0.5758943964404915	0
At5g09870		0.8290332494632087	0
At5g09620		0.7834203307612585	0
At5g08460		0.5731257703922817	0
At5g08550		0.6206429829796096	0
At5g08540		0.6024793540207432	0
At5g08580		0.7486894296832194	0
At5g08080		0.5979407352691359	0
At5g08180		0.5915551184037473	0
At5g08020		0.6085651027751409	0
At5g08050		0.6826711070766701	0
At5g08110		0.6078863185281623	0
At5g07500		0.5810889476560872	0
At5g07620		0.5609487632111085	0
At5g07310		0.5354012314716049	0
At5g07160		0.6906655968071158	0
At5g06930		0.6510998293731447	0
At5g06980		0.5742297125155065	0
At5g06870		0.6097836212822874	0
At5g06530		0.6145872841394167	0
At5g06410		0.605723021814408	0
At5g06460		0.6106600345691315	0
At5g05700		0.6123167865253811	0
At5g05420		0.6407291519046401	0
At5g05310		0.7421015245714182	0
At5g05350		0.916654439716591	0
At5g05130		0.5788099074700581	0
At5g04930		0.7217940710847681	0
At5g04610		0.7077860884745246	0
At5g04490		0.7635759087668489	0
At5g04740		0.737069074970947	0
At5g03905		0.748896304478633	0
At5g04530		0.6041174303781376	0
At5g03800		0.8108885795482613	0
At5g03540		0.6147571569819035	0.6104070388517394
At5g02720		0.5992161573017118	0
At5g02190		0.5753735485649887	0
At5g02200		0.6880468346266899	0
At5g01960		0.5429999874229182	0
At5g02370		0.9254129374246982	0
At5g01490		0.6109626847981334	0
At5g01770		0.5457288240860927	0
At5g01800		0.6556409271356679	0.5256661344823973
At5g01440		0.5962414973021293	0
At5g01550		0.6653830237382272	0
At5g01700		0.5846566033666409	0
At5g01075		0.6449508589821151	0
At3g63500		0.7103607838608851	0
At3g63150		0.6925746226322389	0
At3g63400		0.5903114028170943	0
At3g62630		0.8712208256999185	0
At3g62590		0.7847256887653228	0
At3g62150		0.6028656629271546	0
At3g62310		0.632404957078083	0
At3g61800		0.5615970742452199	0
At3g61640		0.5580769516331625	0
At3g61980		0.6503374301569222	0
At3g61200		0.689575045748688	0
At3g61130		0.5517803351478769	0
At3g61490		0.7898952591449911	0.5377729988619437
At3g60600		0.9990925686673107	0.7641023176808742
At3g61000		0.6526187707831885	0
At3g61070		0.6452030023969686	0
At3g60360		0.5956298033980725	0
At3g60800		0.5913500095619322	0
At3g60850		0.5786166462984255	0
At3g60440		0.5784489701308073	0
At3g59810		0.5969855888575974	0.588609342556812
At3g59845		0.5804887761961792	0
At3g59790		0.76183187241446	0.549730450456085
At3g59530		0.6324187210600696	0
At3g59560		0.7086625994892556	0.6034248333694149
At3g59580		0.5831034121227026	0
At3g58690		0.8613685971794747	0.6110360407472206
At3g58740		0.552251737400469	0
At3g58800		0.8998688836258522	0
At3g57710		0.8549738642803485	0
At3g57760		0.6628047490378033	0
At3g57770		0.720342781764913	0
At3g57040		0.5942927358291221	0.5562855402298905
At3g57150		0.8935697285507173	0
At3g57210		0.5443243417325233	0
At3g57230		0.9080161260979713	0
At3g56510		0.6948483499719649	0
At3g56560		0.8179809108352193	0
At3g56630		0.5813852071408342	0
At3g56160		0.6390300273988054	0
At3g56330		0.7932014880678	0
At3g56110		0.7784962247458213	0
At3g55680		0.7326326898290008	0
At3g55730		0.7336764540166062	0
At3g55320		0.6025430446214455	0
At3g55420		0.5743462895938106	0
At3g55470		0.5599428876752982	0
At3g55590		0.6211481812481658	0
At3g55160		0.5759910589586197	0.5735015408104284
At3g54650		0.563660699525349	0
At3g54790		0.7327457104193327	0
At3g54920		0.5698141432965199	0
At3g54240		0.9703618860385279	0
At3g54270		0.5721190052551359	0
At3g54200		0.6019709144146751	0
At3g54140		0.6354454794335832	0
At3g54370		0.6157046987627315	0.5511959397925283
At3g53810		0.9301252538792257	0
At3g53940		0.5717709394206139	0
At3g54000		0.9386620548278021	0
At3g53540		0.6218648139035965	0
At3g52610		0.7465381665872817	0
At3g53000		0.5467622693783312	0
At3g51920		0.6072835583022028	0
At3g52550		0.5755989082495618	0
At3g51370		0.6309179675977674	0.5898238801615949
At3g51630		0.8285820531623603	0.5376322961643565
At3g51390		0.5696523892313927	0
At3g51400		0.7955521364282973	0
At3g50950		0.964497595284046	0
At3g50440		0.5806201263527371	0
At3g50480		0.584864968558175	0
At3g50720		0.5559216843308687	0
At3g50730		0.6168634752948514	0
At3g50630		0.549879768661914	0
At3g50200		0.6019449151580882	0
At3g50270		0.6333988937614863	0
At3g50280		0.5688584655016169	0
At3g50370		0.707431991630993	0
At3g49850		0.8200347654572913	0
At3g49960		0.7927590130055304	0
At3g49220		0.6770858301060094	0
At3g49680		0.7010778618440947	0.5731439457971719
At3g49700		0.5579762931982916	0
At3g48740		0.5678136055420824	0
At3g47990		0.5754956199077507	0
At3g47440		0.6172184900692792	0
At3g46780		0.5549013540546051	0
At3g47060		0.9160892476441544	0
At3g47090		0.5687824309630796	0
At3g47230		0.5677283082484472	0
At3g47250		0.5572868662230531	0
At3g47260		0.6054161172530367	0
At3g47080		0.6407014164297193	0
At3g45500		0.6315575052156897	0
At3g45530		0.5949120685052164	0
At3g45560		0.5417368901815384	0
At3g45220		0.5438274664317416	0
At3g45140		0.5715099987224124	0
At3g44530		0.9660451753614049	0
At3g44620		0.7672904494837147	0
At3g44720		0.5778333013345688	0
At3g44730		0.6683192315202438	0
At3g44430		0.618987665216161	0
At3g44110		0.7792101841913328	0
At3g44300		0.5941207593644946	0
At3g44040		0.9296485585680014	0
At3g43860		0.5515954590372536	0
At3g43990		0.5412490762317368	0
At3g43070		0.7332986446092293	0
At3g43210		0.5903556961112626	0
At3g43280		0.6044323603374193	0
At3g43310		0.6767316140961721	0
At3g43190		0.6588572108046344	0
At3g42820		0.6967822457051704	0
At3g42970		0.6514057537028823	0
At3g42310		0.5993897247864185	0
At3g42330		0.6373284954374032	0
At3g42350		0.6014941002768226	0
At3g42540		0.597172235582033	0
At4g39910		0.7239251746400528	0
At5g32630		0.6227487764217424	0
At4g40080		0.7003928741453671	0
At4g39370		0.9719663091790599	0
At4g39170		0.5938219021888936	0
At4g39130		0.5467497039639144	0
At4g39000		0.5372339572432727	0
At4g38380		0.6023267924708087	0
At4g38440		0.6091094408193035	0
At4g38510		0.5753535806266681	0
At4g38530		0.6297860946343388	0
At4g38190		0.6201102902593982	0
At4g37310		0.5699370035608626	0
At4g37660		0.5424150582891538	0
At4g36140		0.5482196193826502	0
At4g36010		0.7848642179052882	0
At4g35985		0.6344050381294164	0.5718741241706264
At4g35950		0.5455397945816189	0
At4g35530		0.6542952432399747	0
At4g34840		0.6210693584098121	0.6290586538148342
At4g34940		0.7691351638148437	0
At4g34540		0.6282478558008306	0
At4g34580		0.620215686761096	0
At4g34030		0.7186621930399668	0
At4g34330		0.6148965299501712	0
At4g33560		0.5397651071879599	0
At4g33650		0.6339162953855015	0
At4g33830		0.6963275697088047	0.5402996576564957
At4g33970		0.8355305631010455	0
At4g33510		0.9156146863238428	0
At4g33210		0.8943066933707597	0
At4g33350		0.6500109078988128	0.5620412056647162
At4g32950		0.6438243663207317	0
At4g33060		0.5538694876377868	0.5418014628403686
At4g32410		0.6666627646099368	0
At4g32360		0.5452307874520055	0
At4g31720		0.7014824408751008	0
At4g31810		0.6364976232846389	0
At4g31760		0.5754791386505465	0
At4g31460		0.5578809621687042	0
At4g31620		0.5645657255134495	0
At4g31670		0.5856883223825935	0
At4g31310		0.5367721750795873	0
At4g31040		0.7182144383321116	0
At4g30960		0.5830569695986605	0
At4g31090		0.6708411261008795	0
At4g30520		0.700963732788807	0
At4g30600		0.9879677919897697	0
At4g30280		0.57104704451167	0
At4g30440		0.6365302646905409	0
At4g30430		0.5631057592996875	0
At4g30590		0.7472086470791939	0
At4g30210		0.6608601356951689	0
At4g30220		0.5939978131369927	0
At4g29560		0.880135670517222	0.5762816440151937
At4g29640		0.6166454188799679	0
At4g29660		0.7414657674753768	0
At4g29890		0.6456062898698125	0
At4g29900		0.7765591086527879	0
At4g29210		0.5773073574494556	0
At4g29250		0.5431678556187094	0
At4g29260		0.5342913310111137	0
At4g29140		0.6795291390333758	0
At4g29060		0.5715238315412472	0
At4g28440		0.5790854823420711	0
At4g28150		0.6556381839208376	0
At4g28210		0.653136036164677	0
At4g28370		0.6142824788592522	0
At4g27780		0.5763827141736769	0
At4g28110		0.6173989928608916	0
At4g27500		0.6787008745091496	0
At4g27450		0.6612565195099733	0
At4g27520		0.602524903653462	0
At4g27390		0.6283065839794633	0.5206340919823104
At4g27190		0.6209639309721151	0
At4g27080		0.6359694075161888	0
At4g27400		0.6606326885926275	0
At4g26500		0.7301248194831189	0.6313134296908314
At4g26590		0.6897716303965884	0
At4g26110		0.7594592902379783	0
At4g26090		0.5928863865264671	0
At4g26280		0.6077025610952262	0
At4g26050		0.5882181510556826	0
At4g26120		0.7142499403293874	0
At4g25780		0.7096399244792961	0
At4g25810		0.6751478854477859	0.5150457313724759
At4g25880		0.6342624726808248	0
At4g25320		0.5401502931818323	0
At4g25460		0.5736697587228696	0
At4g25730		0.7130863720011437	0
At4g24700		0.8726716722599479	0
At4g24380		0.7890738402258223	0
At4g24050		0.9149084902268658	0.5925639591863258
At4g24200		0.6738855499653408	0
At4g23950		0.6001189195479694	0
At4g24000		0.6125276353332687	0
At4g24090		0.6795232293646136	0
At4g24170		0.5860181390262194	0
At4g23450		0.6050876150677262	0
At4g23580		0.5919424890526555	0
At4g23540		0.5541867729855781	0
At4g23280		0.5548017031678969	0.5842534917420765
At4g23310		0.7725272690090983	0
At4g23220		0.6217780950330316	0
At4g23070		0.8260166638889815	0
At4g22790		0.6631352468624545	0
At4g22070		0.7068542277397466	0
At4g22010		0.6192827569433288	0
At4g21720		0.6513830035538335	0
At4g21950		0.6299249835661003	0
At4g21400		0.5490307643059422	0
At4g21440		0.6178847724718005	0
At4g21470		0.5860023237804477	0
At4g20900		0.554222962689765	0
At4g21070		0.637756343755217	0
At4g21080		0.6233917195240002	0
At4g20420		0.7403333430086589	0
At4g20460		0.6088965401448885	0
At4g20380		0.7637075326207656	0
At4g20020		0.8522753817512536	0
At4g20140		0.6725046603869698	0
At4g19960		0.6700419439879473	0
At4g19580		0.5730146135565604	0
At4g19200		0.5652719018532129	0
At4g19300		0.675525921874869	0
At4g19450		0.7014621135813006	0
At4g19020		0.9945493332362875	0
At4g18770		0.675952478510258	0
At4g18670		0.6375473349965579	0
At4g18700		0.7614953635584507	0
At4g17940		0.5872531478756642	0
At4g17870		0.578011958623909	0
At4g17950		0.5693889453839434	0
At4g18010		0.591789106921643	0
At4g13345		0.587359673657883	0
At4g13460		0.7939921079996544	0.5262181241543126
At4g13240		0.6186160892072149	0
At4g12750		0.6410502195761717	0
At4g12700		0.6047165135805688	0.5811439934215095
At4g12550		0.5717622469864712	0
At4g11835		0.6081753952893583	0
At4g11970		0.5722241294905128	0
At4g12140		0.5693784252444096	0
At4g12030		0.9975501088046234	0
At4g11530		0.5910838895789501	0
At4g11460		0.8277660848270855	0
At4g10480		0.5707617798461937	0
At4g10620		0.5829539901347031	0
At4g10060		0.6998163037758625	0
At4g10210		0.5763292495566315	0
At4g10350		0.9651744281705918	0.5160318388974432
At4g09860		0.5647695989754018	0
At4g09510		0.6820178499006001	0
At4g09640		0.5923056818512416	0
At4g09150		0.6331625620022536	0
At4g08670		0.6103112485070797	0
At4g08890		0.6027852761397334	0
At4g08350		0.5603983246770943	0.5350190539235401
At4g08020		0.5457761053395691	0
At4g07380		0.5725301387438233	0
At4g07420		0.7584247224773802	0
At4g07700		0.5557970039429603	0
At4g05320		0.7797124995373874	0
At4g05370		0.6225161621126143	0
At4g05510		0.6768519386533116	0
At4g05630		0.5466322434909755	0.5311198803955548
At4g05300		0.6269453988618661	0
At4g04670		0.6287333830763175	0
At4g04900		0.7798295412213334	0
At4g04920		0.5566142040545348	0
At4g04260		0.5726339165298471	0
At4g04020		0.5632381630890338	0
At4g03680		0.6152554473790581	0
At4g03740		0.5849809738899836	0
At4g03750		0.6123948702699982	0
At4g02530		0.8138567547008302	0
At4g02740		0.5873916361174905	0
At4g03030		0.5867767121929153	0
At4g02680		0.7657766936794465	0
At4g01940		0.5835392561415522	0
At4g01510		0.617399015323935	0
At4g01570		0.5451940666102999	0
At4g01730		0.7439043394332713	0
At4g01140		0.6046996907773328	0
At4g00790		0.6985669906089498	0
At4g00420		0.5797520496028084	0
At4g00400		0.5610022808799088	0
At4g00080		0.58260099667231	0
At4g00330		0.5610890168382405	0
At1g32060		0.5726359344923537	0
At1g31940		0.6578394349554011	0
At1g25560		0.5493945832241796	0
At1g31960		0.5638135941266432	0
At1g19940		0.6602704552841672	0
At1g16710		0.5853447181652907	0
At1g16760		0.5860841166631485	0
At1g16750		0.8178238158167699	0.588686462007411
At1g18580		0.5960982680191966	0
At2g33590		0.6512258657068781	0
At4g10180		0.7951839633372417	0
At2g40475		0.5461154783145067	0
At2g33440		0.8559793953846098	0
At2g33460		0.7295454853023954	0
At1g66970		0.7948564239071572	0
At1g67080		0.6225947764600046	0
At5g34930		0.5990378908454955	0
At2g30320		0.6989165885864854	0
At2g30280		0.6176922021904783	0
At2g40500		0.5670769255122621	0
At1g17840		0.6853098107980102	0
At1g17870		0.9368847561406911	0
At1g17930		0.5817092123103262	0.8553796852460274
At1g17920		0.5834315738373292	0
At1g66960		0.5686197025112122	0
At1g20380		0.6421027696307166	0
