Gene	ALU_GSE7334_ELIANA	ABA_GSE3454_FABIAN
At5g55180	-0.5373019109184821	0
At5g55020	-0.5938278602857544	0
At5g54170	-0.598957697476995	0
At5g53680	-0.5321332428257585	0
At5g53310	-0.50930193982228	0
At5g52970	-0.465662746807351	0
At5g53110	-0.5008444529693123	0
At5g52550	-0.5800225684720164	0
At5g52570	-0.5588158990303399	0
At5g52590	-0.566900569879104	0
At5g52820	-0.44457347798463753	0
At5g52780	-0.45875178260945415	0
At5g51900	-0.5554293317850014	0
At5g51930	-0.5318969442390474	0
At5g51980	-0.5015924412077286	0
At5g52060	-0.45030922007152124	0
At5g52120	-0.5758711033499279	0
At5g52020	-0.4574221265879117	0
At5g51280	-0.508410154640982	0
At5g51170	-0.5150472375553877	0
At5g51190	-0.5608236098370165	0
At5g50890	-0.5906613761563416	0
At5g51030	-0.5758138469578545	0
At5g50030	-0.4421628090572482	0
At5g50260	-0.5722468255259788	0
At5g50300	-0.49058859129828963	0
At5g49670	-0.4904785766771673	0
At5g49730	-0.4543729091984856	0
At5g49960	-0.5980817422694678	0
At5g49510	-0.5980482894836135	0
At5g49470	-0.5034303554983823	0
At5g49460	-0.5212498722950688	0
At5g49530	-0.5142096228877205	0
At5g49570	-0.529087819215663	0.22589848743104257
At5g48930	-0.5874588731511385	0
At5g49100	-0.529870798903274	0
At5g48850	-0.5807565279709029	0
At5g48830	-0.536224786665596	0
At5g48900	-0.5210009492955491	0
At5g48485	-0.5735943269995699	0
At5g48150	-0.5059866555020802	0
At5g48400	-0.5244463845075625	0
At5g48000	-0.5781973581708049	0
At5g47460	-0.4552881614315505	0
At5g47480	-0.5690430838984485	0
At5g46900	-0.5566070366623932	0
At5g46550	-0.5371412805457885	0
At5g46470	-0.4794430628948957	0.22480552884902635
At5g45810	-0.5619758535410417	0
At5g45880	-0.4769043380713837	0
At5g45530	-0.4536772426842078	0
At5g45390	-0.5522725409687559	0
At5g45370	-0.5780215880294846	0
At5g45010	-0.5565739877245044	0
At5g45110	-0.5428987793899427	0
At5g44870	-0.5916990819410869	0
At5g44920	-0.5802408352396132	0
At5g44190	-0.6020596586127264	0
At5g44330	-0.4913206008452728	0
At5g44110	-0.49312827308482604	0
At5g43750	-0.5888580308332543	0
At5g43140	-0.6065993962601804	0
At5g43000	-0.5106316798967613	0
At5g43040	-0.5616174819864265	0
At5g43060	-0.44140918623743935	0
At5g42580	-0.6023902073836067	0
At5g42690	-0.47192782246651066	0
At5g42240	-0.5275043994375388	0
At5g42090	-0.442832057370472	0
At5g42250	-0.47858444179906345	0
At5g42000	-0.583001928433413	0
At5g41930	-0.4607073634897476	0
At5g41150	-0.4965315229415234	0
At5g41180	-0.5423897493791346	0
At5g40960	-0.46861147784750523	0
At5g40780	-0.43736151107140225	0
At5g40580	-0.5707823609769301	0
At5g39880	-0.489057562393602	0.24478337840065925
At5g39370	-0.5679053783745877	0
At5g39540	-0.46080911975161	0
At5g39020	-0.5087840864863011	0
At5g38150	-0.5144653380624843	0
At5g37770	-0.5970861686699981	0
At5g37860	-0.5842357859367997	0
At5g38000	-0.47024800878064765	0
At5g37090	-0.4454409432842447	0
At5g35960	-0.5338468687040001	0
At5g35990	-0.5359724842291108	0
At5g36070	-0.5422846970686348	0
At5g36670	-0.5368197488703031	0
At5g35640	-0.6028068623735983	0
At5g35760	-0.5224771747846654	0
At5g35730	-0.5102266114101053	0
At5g24590	-0.5061853873370389	0
At5g24080	-0.4938380366664711	0
At5g24230	-0.4515113065708344	0
At5g24340	-0.5186925198059247	0
At5g23730	-0.46463911564319604	0
At5g23800	-0.5056604276790369	0
At5g23760	-0.5006831354635841	0
At5g23860	-0.44248949953297584	0
At5g22875	-0.5638590179825075	0
At5g22920	-0.4683826856589907	0
At5g23020	-0.5923358382074585	0
At5g23170	-0.49020448577999165	0
At5g22620	-0.5910515931313959	0
At5g22750	-0.43787470492640856	0
At5g22400	-0.5725243864863387	0
At5g19200	-0.47460282416294597	0
At5g18960	-0.48669209118745566	0
At5g19000	-0.46785025309317285	0
At5g19070	-0.4982817388397281	0
At5g18790	-0.43811578459417616	0
At5g18510	-0.5943153952585368	0
At5g18400	-0.46317626402372203	0
At5g18310	-0.5646513866735424	0
At5g18650	-0.5857975226415806	0
At5g18150	-0.5177269040916173	0
At5g18090	-0.44549323448791545	0.25638512859092605
At5g17680	-0.47373170931486136	0
At5g17240	-0.5824900871578153	0
At5g16450	-0.4465429700082571	0
At5g16505	-0.5192889441237195	0
At5g15250	-0.4611672389304109	0
At5g15300	-0.5887702330360729	0
At5g14510	-0.49124139201744993	0
At5g14080	-0.5749680147100333	0
At5g12940	-0.47122989658891157	0
At5g11970	-0.5431765520132218	0
At5g12200	-0.5595058895722995	0
At5g12080	-0.5843482127956562	0
At5g11790	-0.44067169191352945	0
At5g11730	-0.5450277013405587	0
At5g11370	-0.4722154922103282	0
At5g10840	-0.47641075261931093	0
At5g10830	-0.4814444773941583	0
At5g09880	-0.5051433453699167	0
At5g08270	-0.4954539213549535	0
At5g07960	-0.43939831825259723	0
At5g08030	-0.5834481566111874	0
At5g08250	-0.5224966377575733	0
At5g07810	-0.4963860453857236	0
At5g07370	-0.5206159763325542	0
At5g07190	-0.4533937365413944	0
At5g07330	-0.46926649569331813	0
At5g07380	-0.4740876442007982	0
At5g07400	-0.5459270117907171	0
At5g06690	-0.4899149757857787	0
At5g07040	-0.5859346114984559	0
At5g07070	-0.550534157153963	0
At5g06510	-0.5069238028083918	0
At5g06265	-0.5832534004682252	0
At5g06250	-0.46380702769883875	0
At5g06210	-0.45427367924782064	0
At5g06270	-0.4673864082185995	0
At5g05820	-0.5803874467311961	0
At5g05670	-0.561457254496789	0
At5g05280	-0.5580864681767005	0
At5g04970	-0.5255321156186594	0
At5g04950	-0.49498078139873236	0
At5g04470	-0.4378713805397284	0
At5g04080	-0.44397507791896046	0
At5g03220	-0.5712276774672851	0
At5g02940	-0.579154871415753	0.22319537696165162
At5g02850	-0.4449667978533946	0
At5g02530	-0.5552868799735359	0
At5g02570	-0.5106902988463097	0
At5g02650	-0.5858246217098626	0
At5g02520	-0.5044617629831232	0
At5g02250	-0.48167357400523886	0
At5g01020	-0.49015546467905996	0
At5g01270	-0.5874120333727871	0
At5g01300	-0.4421094801009761	0
At3g63520	-0.6021255376953065	0
At3g63180	-0.47987736271394926	0
At3g63220	-0.4724037995308211	0
At3g62060	-0.607357544014329	0
At3g62140	-0.5804741807048378	0
At3g62190	-0.4980725840007457	0
At3g61890	-0.506293875043089	0
At3g61630	-0.5902799539013621	0
At3g61260	-0.5158518872417004	0
At3g61140	-0.5721984975337219	0
At3g61600	-0.5885140584395666	0
At3g61190	-0.5368172762712972	0
At3g60940	-0.592356540694954	0
At3g61060	-0.5357299043860622	0
At3g60530	-0.4451840394277913	0
At3g60420	-0.4972407891200469	0
At3g60330	-0.443511844915978	0
At3g60370	-0.5966851861067629	0
At3g60510	-0.48309229505926304	0
At3g60130	-0.4579849168345344	0.22102054351974823
At3g59830	-0.48319839626230915	0
At3g60080	-0.5753478215064688	0
At3g59680	-0.533053026397544	0.2304109313090011
At3g59690	-0.5622117120335643	0
At3g59170	-0.561245966719121	0
At3g59220	-0.578343826168058	0
At3g57810	-0.4882341920609076	0
At3g58170	-0.4509874592366465	0
At3g58090	-0.4913934441514379	0
At3g57600	-0.5205669185406593	0
At3g57860	-0.5568173243676049	0
At3g57270	-0.4823818037018325	0
At3g57010	-0.5197680026718376	0
At3g57180	-0.5588332223594381	0
At3g56050	-0.43996973435494097	0
At3g55710	-0.5027536975578186	0
At3g55740	-0.4473084948326179	0
At3g55910	-0.5267856019680304	0
At3g55970	-0.49422762046111823	0
At3g55920	-0.4999935884077361	0
At3g55390	-0.6052943571025836	0
At3g55040	-0.463789842735992	0
At3g55120	-0.4419706218885618	0
At3g54750	-0.4463352754031315	0
At3g54870	-0.5023287704423762	0
At3g54380	-0.5502550560596424	0
